id,created_at,source,original_text,clean_text,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1.4E+18,Wed Jun 02 08:21:47 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jntexpressid halo kak, mau tanya paket saya dari shoppe statusnya udah diterima. Tapi saya belum nerima, bisa tolong bantu_Ÿ™è",halo kak paket shoppe statusnya diterima nerima bantu,in,0,0,kikiiriski,,,jntexpressid,"DKI Jakarta, Indonesia",
1.4E+18,Wed Jun 02 08:09:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@njmcity00 @jntexpressid g bgt lo,g banget,in,0,0,amberskiesxd,,,"njmcity00, jntexpressid","Cilacap, Jawa Tengah",
1.4E+18,Wed Jun 02 07:44:54 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jntexpressid Ditunggu reportnya, capek ngejelasin dari awal setiap telfon cs",ditunggu reportnya capek ngejelasin awal telfon cs,in,0,0,kacangatooom,,,jntexpressid,,
1.39999E+18,Wed Jun 02 07:34:27 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mellifluosu_you Halo ka, mohon maaf atas ketidaknyamanannya. Berdasarkan status paket tsb, saat ini paket sedang on process pengiriman menuju denpasar gateway, mohon kesediaannya untuk menunggu ka, akan segera dimaksimalkan. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket tsb paket on process pengiriman menuju denpasar gateway mohon kesediaannya menunggu kakak dimaksimalkan terima kasih,in,0,0,jntexpressid,,,mellifluosu_you,Indonesia,
1.39999E+18,Wed Jun 02 07:33:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jntexpressid: Ada sedikit tips nih dari mimin, selalu rekam saat kamu membuka paket yang telah diterima ya. Jika paket tdk sesuai makaâ€_",tips mimin rekam membuka paket diterima paket tidak maka,in,0,0,depodIGHIN,,,jntexpressid,Prince Milanelloâ„¢,
1.39999E+18,Wed Jun 02 07:33:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jntexpressid: 1. Siapkan uang tunai senilai total harga belanjaan yang tertera. (termasuk harga ongkos kirim)2. Usahakan JnT Friends dâ€_",siapkan uang tunai senilai total harga belanjaan tertera harga ongkos kirim usahakan jnt friends,in,0,1,depodIGHIN,,,jntexpressid,Prince Milanelloâ„¢,
1.39999E+18,Wed Jun 02 07:33:26 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","RT @jntexpressid: Hai, JnT Friends yuk jadi pembeli yang cermat saat menggunakan fitur COD J&amp;T Express agar sama-sama nyaman saat melakukanâ€_",hai jnt friends yuk pembeli cermat menggunakan fitur cod j amp t express nyaman melakukan,in,0,5,depodIGHIN,,,jntexpressid,Prince Milanelloâ„¢,
1.39999E+18,Wed Jun 02 07:28:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jntexpressid Sudah melewati tgl estimasi juga. Saya agak panik soalnya baru pertama kali seperti ini. Boleh dibantu follow up ya min, nomor resi sudah tertera di gambar. Terima kasih admin, semoga sehat selalu_Ÿ™è",melewati tanggal estimasi agak panik dibantu follow up min nomor resi tertera gambar terima kasih admin semoga sehat,in,0,0,mellifluosu_you,,,jntexpressid,baby I know we were special,
1.39999E+18,Wed Jun 02 07:28:03 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@choindahh Halo ka, mohon maaf atas ketidaknyamanannya. Laporan sudah diterima dan akan dibantu cek dan follow up dgn pihak terkait terlebih dahulu agar segera dimaksimalkan, mohon kesediaannya untuk menunggu. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya laporan diterima dibantu cek follow up terkait dimaksimalkan mohon kesediaannya menunggu terima kasih,in,0,0,jntexpressid,,,choindahh,Indonesia,
1.39999E+18,Wed Jun 02 07:27:01 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@kacangatooom baik ka, laporan sudah diterima dan akan dibantu cek dan follow up dgn pihak terkait terlebih dahulu, mohon kesediaanya untuk menunggu, terima kasih :)",kakak laporan diterima dibantu cek follow up terkait mohon kesediaanya menunggu terima kasih,in,0,0,jntexpressid,,,kacangatooom,Indonesia,
1.39999E+18,Wed Jun 02 07:26:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jntexpressid Halo, admin @jntexpressid , maaf mengganggu ya. Saya ga tau harus nanya sama siapa soalnya. Ini paket saya statusnya sempat tiba di kota tujuan (Denpasar), namun malah travelling ke Medan, lalu ke Jakarta. Kemudian statusnya belum berubah sampai saat ini. https://t.co/uGB64shf7J",halo admin maaf mengganggu ga paket statusnya kota tujuan denpasar travelling medan jakarta statusnya berubah,in,0,0,mellifluosu_you,FALSE,,"jntexpressid, jntexpressid",baby I know we were special,
1.39999E+18,Wed Jun 02 07:26:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@TSusannto halo kaka, boleh minta nomor resinya disini untuk mimin bantu cek dahulu, terima kasih :)",halo kakak nomor resinya disini mimin bantu cek terima kasih,in,0,0,jntexpressid,,,TSusannto,Indonesia,
1.39999E+18,Wed Jun 02 07:23:30 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@UlfaRizkayana Halo ka, mohon maaf atas ketidaknyamanannya. Untuk status paket tsb, akan dibantu cek dan follow up dgn pihak terkait terlebih dahulu, mohon kesediaannya untuk menunggu. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket tsb dibantu cek follow up terkait mohon kesediaannya menunggu terima kasih,in,0,0,jntexpressid,,,UlfaRizkayana,Indonesia,
1.39999E+18,Wed Jun 02 07:22:23 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jntexpressid ini minn tolong dong udah 2 hari ga gerak kenapa ya JP8371952416 _Ÿ˜__Ÿ˜__Ÿ˜__Ÿ˜_,minn ga gerak jp,in,0,0,rutoscan,,,jntexpressid,sbt & rants. ,
1.39999E+18,Wed Jun 02 07:22:06 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jntexpressid halo admin jnt,saya mau nanya status barang yg saya kirim ada dimana. distatus udah ga terkirim. tapibarang kenapa tdk dibalikin ke saya. mohon penjelasan",halo admin jnt status barang kirim distatus ga terkirim tapibarang tidak dibalikin mohon penjelasan,in,0,0,sam_bejoe,,,jntexpressid,"Bandung, Jawa Barat",
1.39999E+18,Wed Jun 02 07:21:47 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@rutoscan halo kaka, boleh minta nomor resinya disini agar mimin dapat bantu follow up, terima kasih :)",halo kakak nomor resinya disini mimin bantu follow up terima kasih,in,0,0,jntexpressid,,,rutoscan,Indonesia,
1.39999E+18,Wed Jun 02 07:20:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AnggretDS baik ka, mohon maaf untuk ketidaknyamanannya. laporan sudah diterima dan akan dibantu follow up agar segera dimaksimalkan, mohon kesediaannya untuk menunggu ka, terima kasih :)",kakak mohon maaf ketidaknyamanannya laporan diterima dibantu follow up dimaksimalkan mohon kesediaannya menunggu kakak terima kasih,in,0,0,jntexpressid,,,AnggretDS,Indonesia,
1.39999E+18,Wed Jun 02 07:20:02 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jntexpressid @go_ringo_rin Hah? Kapal? Kata mas kurir yg sering anter paket, kalau keluar pulau pake pesawat min? Kok ini pake kapal?",hah kapal mas kurir paket keluar pulau pakai pesawat min pakai kapal,in,0,0,bmp294,,,"jntexpressid, go_ringo_rin","Kota Yogyakarta, Yogyakarta",
1.39999E+18,Wed Jun 02 07:18:17 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@AgungRuswendi2 Halo ka, mohon maaf atas ketidaknyamanannya. Berdasarkan status paket tsb, saat ini paket sedang on process menuju DC_GARUT per tgl 2 Juni, mohon kesediaannya untuk menunggu ka. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket tsb paket on process menuju dc garut tanggal mohon kesediaannya menunggu kakak terima kasih,in,0,0,jntexpressid,,,AgungRuswendi2,Indonesia,
1.39999E+18,Wed Jun 02 07:17:35 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",@jntexpressid nomor resi JP8371952416,nomor resi jp,ht,0,0,rutoscan,,,jntexpressid,sbt & rants. ,
1.39999E+18,Wed Jun 02 07:16:49 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mediokray halo ka, untuk kendala terkait pickup paket mohon menghubungi tim call center kami di 02180661888 untuk info lebih lanjut, terima kasih :)",halo kakak kendala terkait pickup paket mohon menghubungi tim call center informasi terima kasih,in,0,0,jntexpressid,,,mediokray,Indonesia,
1.39999E+18,Wed Jun 02 07:16:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@go_ringo_rin Halo ka, mohon maaf untuk ketidaknyamanannya. Untuk layanan J&amp;T ECO memang sedikit lebih lama dari pegiriman regular ka dan saat ini status paket sedang on process menuju kendari gateway via transportasi Kapal, mohon ditunggu ka. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya layanan j amp t eco memang pegiriman regular kakak status paket on process menuju kendari gateway via transportasi kapal mohon ditunggu kakak terima kasih,in,0,0,jntexpressid,,,go_ringo_rin,Indonesia,
1.39999E+18,Wed Jun 02 07:15:02 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Molla55782327 Halo ka, mohon maaf untuk ketidaknyamanannya. Untuk status paket tsb,saat ini paket sedang on process menuju tambolaka gateway, mohon kesediaannya untuk menunggu ka, akan segera dimaksimalkan. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket tsb paket on process menuju tambolaka gateway mohon kesediaannya menunggu kakak dimaksimalkan terima kasih,in,1,0,jntexpressid,,,Molla55782327,Indonesia,
1.39999E+18,Wed Jun 02 07:13:15 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@mamawshark halo ka, boleh minta nomor resinya disini untuk mimin bantu follow up terlebih dahulu, terima kasih :)",halo kakak nomor resinya disini mimin bantu follow up terima kasih,in,0,0,jntexpressid,,,mamawshark,Indonesia,
1.39999E+18,Wed Jun 02 07:05:13 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jntexpressid oke terimakasih,oke terimakasih,in,0,0,jangyubina,,,jntexpressid,,
1.39998E+18,Wed Jun 02 06:58:37 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Halo @jntexpressid tolong dong bales. Ya ampun dari kemaren ga ada respons -.-,halo balas ampun ga respons,in,0,0,go_ringo_rin,,,jntexpressid,ì_¬ì_‘ìù˜ ë§ˆìùŒ ì†ç,
1.39998E+18,Wed Jun 02 06:52:12 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@Shotaroromilk @njmcity00 @jntexpressid,,und,0,0,straw_baerry,,,"Shotaroromilk, njmcity00, jntexpressid",Kwangya,
1.39998E+18,Wed Jun 02 06:48:16 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jntexpressid halo min, saya mau kirim paket shopee dan belum dipickup kurir sejak hari senin, penyelesaiannya bagaimana ya?",halo min kirim paket shopee dipickup kurir penyelesaiannya,in,0,0,mediokray,,,jntexpressid,,
1.39998E+18,Wed Jun 02 06:47:23 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jntexpressid Tolong dong paket selalu aja lama di tempat sortir. Sampe harus diambil sendiri.,paket sortir diambil,in,0,0,mamawshark,,,jntexpressid,"Nusa Tenggara Timur, Indonesia",
1.39998E+18,Wed Jun 02 06:46:40 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jntexpressid Sudah 3 hari masih aja di Ende _Ÿ˜… gak habis pikir aja sama JNT,ende tidak habis pikir jnt,in,0,0,YudhaNWSumirat,,,jntexpressid,"Universal City, TX",
1.39998E+18,Wed Jun 02 06:44:09 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jntexpressid JP7519723124 kalo yang ini min?,jp min,in,0,0,Marindatriu_,,,jntexpressid,"Kota Palembang, Sumatera Selat",
1.39998E+18,Wed Jun 02 06:42:40 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@YudhaNWSumirat Halo ka, mohon maaf atas ketidaknyamanannya. Untuk status paket tsb, saat ini paket sedang on process pengiriman bertahap menuju ENDE, mohon kesediaannya untuk menunggu ka, akan dimaksimalkan. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket tsb paket on process pengiriman bertahap menuju ende mohon kesediaannya menunggu kakak dimaksimalkan terima kasih,in,0,0,jntexpressid,,,YudhaNWSumirat,Indonesia,
1.39998E+18,Wed Jun 02 06:41:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@Marindatriu_ Halo ka, mohon maaf atas ketidaknyamanannya. Berdasarkan status paket tsb, saat ini paket sedang on process menuju palembang gateway per tgl 2 Juni, mohon kesediaannya untuk menunggu ka, terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket tsb paket on process menuju palembang gateway tanggal mohon kesediaannya menunggu kakak terima kasih,in,0,0,jntexpressid,,,Marindatriu_,Indonesia,
1.39998E+18,Wed Jun 02 06:40:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@prita_ak halo kaka, boleh minta nomor resinya disini untuk mimin bantu cek dahulu, terima kasih :)",halo kakak nomor resinya disini mimin bantu cek terima kasih,in,1,0,jntexpressid,,,prita_ak,Indonesia,
1.39998E+18,Wed Jun 02 06:39:21 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@saviraawp halo kak, mohon maaf atas ketidanyamanannya, akan segera kami follow up agar menuju alamaat tujuan kembali, mohon kesediaannya untuk menunggu atau kaka bisa langsung menghubungi call center kami di 02180661888 untuk info lebih lanjut, terima kasih  :)",halo kak mohon maaf ketidanyamanannya follow up menuju alamaat tujuan mohon kesediaannya menunggu kakak menghubungi call center informasi terima kasih,in,0,0,jntexpressid,,,saviraawp,Indonesia,
1.39998E+18,Wed Jun 02 06:38:12 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@najaeminpunya Halo ka, mohon maaf atas ketidaknyamanannya. Saat ini status paket kaka sedang on process pengiriman bertahap menuju jakarta gateway terlebih dahulu, mohon kesediaannya untuk menunggu ka, akan dimasimalkan. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket kakak on process pengiriman bertahap menuju jakarta gateway mohon kesediaannya menunggu kakak dimasimalkan terima kasih,in,0,0,jntexpressid,,,najaeminpunya,Indonesia,
1.39998E+18,Wed Jun 02 06:36:41 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@jangyubina Halo ka, mohon maaf untuk ketidaknyamanannya. Untuk status paket tsb,saat ini paket sedang on process secara bertahap di DC_DRAMAGA, mohon kesediaanya untuk menunggu ka, akan dibantu follow up agar segera dimaksimalkan, mohon ditunggu. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket tsb paket on process bertahap dc dramaga mohon kesediaanya menunggu kakak dibantu follow up dimaksimalkan mohon ditunggu terima kasih,in,0,0,jntexpressid,,,jangyubina,Indonesia,
1.39998E+18,Wed Jun 02 06:32:28 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@tolvarys Halo ka, mohon maaf atas ketidaknyamanannya. Laporan sudah kami terima dan akan segera kami follow up dengan pihak terkait agar dimaksimalkan, mohon kesediaannya untuk menunggu, terima kasih :)",halo kakak mohon maaf ketidaknyamanannya laporan terima follow up terkait dimaksimalkan mohon kesediaannya menunggu terima kasih,in,0,0,jntexpressid,,,tolvarys,Indonesia,
1.39998E+18,Wed Jun 02 06:32:06 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@ckwardhani halo ka, boleh minta nomor resinya disini untuk mimin bantu cek, terima kasih :)",halo kakak nomor resinya disini mimin bantu cek terima kasih,in,0,0,jntexpressid,,,ckwardhani,Indonesia,
1.39998E+18,Wed Jun 02 06:31:35 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@nnanana06 @ShopeeCare Halo ka, mohon maaf untuk ketidaknyamanannya. Untuk status paket pertama saat ini sudah diterima oleh QUSNUL/GIONG pada tgl 2 Juni dan untuk status paket kedua sedang on process di SAMATA per tgl 2 Juni, mohon ditunggu ka. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket diterima qusnul giong tanggal status paket on process samata tanggal mohon ditunggu kakak terima kasih,in,0,0,jntexpressid,,,"nnanana06, ShopeeCare",Indonesia,
1.39998E+18,Wed Jun 02 06:30:40 +0000 2021,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","@jntexpressid ke pekanbaru pake transit ya? perkiraan nyampe kapan? senin mau gw pake bajunya buat tugas astagfirullah bener"" yee_Ÿ˜_ katanya nyampe 4hari doang tau gtu pake sikilat gue",pekanbaru pakai transit perkiraan nyampe pakai bajunya tugas astagfirullah benar yee katanya nyampe doang gtu pakai sikilat,in,0,0,najaeminpunya,,,jntexpressid,indonesia,
1.39998E+18,Wed Jun 02 06:28:42 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@najaeminpunya Halo ka, mohon maaf atas ketidaknyamanannya. Berdasarkan status paket tsb, saat ini paket sedang on process menuju jakarta gateway, mohon kesediaannya untuk menunggu, terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket tsb paket on process menuju jakarta gateway mohon kesediaannya menunggu terima kasih,in,0,0,jntexpressid,,,najaeminpunya,Indonesia,
1.39998E+18,Wed Jun 02 06:25:33 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@liakumala Halo ka, mohon maaf atas ketidaknyamanannya. Berdasarkan status paket tsb, saat ini paket sedang on process di dc cikarang barat, mohon kesediaanya untuk menunggu ka, akan dimaksimalkan. Terima kasih :)",halo kakak mohon maaf ketidaknyamanannya status paket tsb paket on process dc cikarang barat mohon kesediaanya menunggu kakak dimaksimalkan terima kasih,in,0,0,jntexpressid,,,liakumala,Indonesia,
1.39997E+18,Wed Jun 02 06:19:23 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",Halo @jntexpressid apa bisa tracking pesanan saya?,halo tracking pesanan,in,0,0,prita_ak,,,jntexpressid,Sidoarjo,
1.39997E+18,Wed Jun 02 06:16:37 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",@jntexpressid Dari kemarin ko stuck kaya gini ga gerak2 https://t.co/a1wrGUBN5l,ko stuck kaya gini ga gerak,in,0,0,AgungRuswendi2,FALSE,,jntexpressid,"Garut, West Java ID",
1.39997E+18,Wed Jun 02 06:15:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jntexpressid JD0123571706 paket dengan resi tersebut tidak jalan2 sejak tgl 31 Mei 2021. Mohon penjelasannya ?,paket resi tidak jalan tanggal mei mohon penjelasannya,in,0,0,YudhaNWSumirat,,,jntexpressid,"Universal City, TX",
1.39997E+18,Wed Jun 02 06:14:35 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jntexpressid  hi kak, paket saya sudah 1 minggu lebih gak bergerak"", berhenti di tempat sortir jakarta padahal estimasinya sudah lewat     :(  resi JP0703245773",hai kak paket tidak bergerak berhenti sortir jakarta estimasinya resi jp,in,0,0,FMukcan,,,jntexpressid,,
1.39997E+18,Wed Jun 02 06:06:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","@jntexpressid admin, nomor resi JP0129964674 masih belum dipick up atau bagaimana ya? Kok sejak tgl 28 Mei statusnya masih pick up gagal dan gak ada perkembangan update sampe sekarang? Makasih https://t.co/Q27CpSlsNg",admin nomor resi jp dipick up tanggal mei statusnya pick up gagal tidak perkembangan update terima kasih,in,0,0,qwertyeops,FALSE,,jntexpressid,,
1.39997E+18,Wed Jun 02 05:53:20 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jntexpressid dm min,dm min,en,0,0,prayitnosamsudi,,,jntexpressid,,
1.39996E+18,Wed Jun 02 05:36:15 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@njmcity00 @jntexpressid nahh loh kok bs giniii_Ÿ˜¡,nahh loh giniii,in,0,0,JISUNGCH4N,,,"njmcity00, jntexpressid",,
1.39996E+18,Wed Jun 02 05:32:29 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jntexpressid min paket dengan nomor resi JP6797615412 ini kenapa ga gerak gerak min.,min paket nomor resi jp ga gerak gerak min,in,0,0,Marindatriu_,,,jntexpressid,"Kota Palembang, Sumatera Selat",
1.39996E+18,Wed Jun 02 05:29:36 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",hello min bisa bls? @jntexpressid,hello min balas,in,0,0,jangyubina,,,jntexpressid,,
1.39996E+18,Wed Jun 02 05:23:07 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jntexpressid klw paket datang dalam jondisi pecah apa bisa komplain.?,paket dalam jondisi pecah komplain,in,0,0,CokJoean,,,jntexpressid,"Malang, Jawa Timur",
1.39996E+18,Wed Jun 02 05:18:34 +0000 2021,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Bos @jntexpressid u tuh tiap kali ngirim paket ke rumah gua pasti ada aja gagal sortir, sortir ulang, salah kirim, paket dikembalikan.. Ada masalah apa si sebenernya. Masa sesama Jabodetabek kaya gini https://t.co/VFhWuA15a2",bos tuh ngirim paket rumah gagal sortir sortir ulang salah kirim paket dikembalikan si sebenernya jabodetabek kaya gini,in,0,0,brendaangelita,FALSE,,jntexpressid,Jakarta,
1.39996E+18,Wed Jun 02 05:14:05 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jntexpressid Okay ka di usahain yah ka buat smpenya hari ini,okay kakak usahain yah kakak smpenya,in,0,0,LaohMichel,,,jntexpressid,,
1.39996E+18,Wed Jun 02 05:11:53 +0000 2021,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",@jntexpressid JP2213812214 ini ya min,jp min,in,0,0,AnggretDS,,,jntexpressid,"Bandung, Indonesia",
